time,open,high,low,close,volume,SMA_14,SMA_50
1752174780,212.15,212.18,212.04,212.06,66330,212.09,212.1
1752174840,212.06,212.2,212.06,212.13,42583,212.09,212.1
1752174900,212.13,212.14,212.03,212.05,21847,212.09,212.1
1752174960,212.05,212.16,212.0,212.15,50169,212.09,212.1
1752175020,212.15,212.29,212.1,212.26,38889,212.11,212.1
1752175080,212.28,212.42,212.26,212.36,85416,212.13,212.11
1752175140,212.34,212.45,212.34,212.45,39244,212.15,212.12
1752175200,212.44,212.56,212.37,212.55,51852,212.19,212.13
1752175260,212.56,212.56,212.41,212.51,55418,212.23,212.14
1752175320,212.5,212.53,212.45,212.49,29365,212.26,212.15
1752175380,212.5,212.52,212.43,212.47,37568,212.29,212.16
1752175440,212.47,212.53,212.46,212.51,36334,212.31,212.17
1752175500,212.51,212.6,212.47,212.6,36589,212.34,212.18
1752175560,212.59,212.73,212.59,212.69,71189,212.38,212.2
1752175620,212.68,212.74,212.58,212.6,83515,212.42,212.21
1752175680,212.59,212.78,212.58,212.75,55175,212.46,212.22
1752175740,212.76,212.78,212.61,212.62,34403,212.5,212.23
1752175800,212.61,212.68,212.57,212.6,28277,212.53,212.24
1752175860,212.61,212.63,212.55,212.61,23705,212.56,212.24
1752175920,212.61,212.85,212.6,212.85,72177,212.59,212.25
1752175980,212.85,213.07,212.82,213.01,159997,212.63,212.27
1752176040,213.02,213.15,212.92,213.14,87554,212.68,212.28
1752176100,213.13,213.16,213.02,213.13,141749,212.72,212.3
1752176160,213.13,213.13,212.96,213.02,69643,212.76,212.32
1752176220,213.0,213.04,212.88,212.88,50419,212.79,212.33
1752176280,212.9,212.91,212.77,212.81,53419,212.81,212.35
1752176340,212.81,212.83,212.75,212.78,41245,212.82,212.36
1752176400,212.79,212.82,212.68,212.74,44793,212.82,212.37
1752176460,212.75,212.76,212.62,212.65,28196,212.83,212.38
1752176520,212.65,212.73,212.62,212.65,37818,212.82,212.4
1752176580,212.64,212.64,212.56,212.61,28865,212.82,212.41
1752176640,212.59,212.64,212.57,212.61,20085,212.82,212.42
1752176700,212.61,212.67,212.6,212.62,23474,212.82,212.43
1752176760,212.62,212.64,212.57,212.59,21396,212.8,212.44
1752176820,212.58,212.6,212.54,212.55,23493,212.77,212.45
1752176880,212.56,212.58,212.5,212.53,15587,212.73,212.46
1752176940,212.52,212.58,212.5,212.51,26414,212.68,212.47
1752177000,212.5,212.58,212.49,212.55,31989,212.65,212.48
1752177060,212.55,212.56,212.5,212.52,20185,212.62,212.48
1752177120,212.52,212.56,212.48,212.51,15421,212.6,212.49
1752177180,212.51,212.52,212.45,212.48,30220,212.58,212.5
1752177240,212.48,212.57,212.46,212.56,21291,212.57,212.51
1752177300,212.57,212.65,212.54,212.65,59976,212.57,212.52
1752177360,212.65,212.67,212.6,212.6,19549,212.56,212.53
1752177420,212.6,212.63,212.5,212.54,30473,212.56,212.54
1752177480,212.54,212.56,212.5,212.51,21068,212.55,212.55
1752177540,212.5,212.51,212.37,212.37,34704,212.53,212.56
1752177600,212.39,212.45,212.39,212.39,22417,212.52,212.56
1752177660,212.4,212.43,212.31,212.34,38126,212.5,212.57
1752177720,212.34,212.42,212.34,212.4,28766,212.5,212.57
1752177780,212.4,212.44,212.36,212.39,28665,212.49,212.58
1752177840,212.38,212.42,212.36,212.39,17090,212.48,212.58
1752177900,212.38,212.45,212.38,212.44,16284,212.47,212.59
1752177960,212.45,212.49,212.37,212.48,30507,212.47,212.6
1752178020,212.49,212.56,212.46,212.52,26450,212.47,212.6
1752178080,212.51,212.54,212.43,212.43,23165,212.46,212.6
1752178140,212.43,212.57,212.42,212.56,44557,212.45,212.61
1752178200,212.56,212.6,212.55,212.57,30521,212.45,212.61
1752178260,212.56,212.65,212.49,212.59,47020,212.46,212.61
1752178320,212.6,212.61,212.46,212.48,22464,212.45,212.61
1752178380,212.49,212.51,212.39,212.45,17879,212.46,212.61
1752178440,212.46,212.61,212.46,212.5,49414,212.47,212.61
1752178500,212.51,212.55,212.47,212.54,25293,212.48,212.61
1752178560,212.55,212.6,212.53,212.59,16735,212.5,212.6
1752178620,212.6,212.71,212.55,212.7,37848,212.52,212.61
1752178680,212.71,212.83,212.66,212.82,45553,212.55,212.61
1752178740,212.83,212.9,212.82,212.83,34827,212.58,212.61
1752178800,212.83,212.84,212.77,212.78,28883,212.6,212.62
1752178860,212.78,212.82,212.77,212.81,20002,212.62,212.62
1752178920,212.82,212.93,212.81,212.85,28847,212.65,212.62
1752178980,212.85,212.94,212.84,212.9,40760,212.67,212.62
1752179040,212.9,213.0,212.9,212.96,75721,212.7,212.61
1752179100,212.96,212.96,212.84,212.89,48698,212.72,212.61
1752179160,212.9,212.97,212.88,212.97,23667,212.76,212.61
1752179220,212.97,212.98,212.83,212.85,49472,212.78,212.61
1752179280,212.84,212.92,212.74,212.75,55373,212.8,212.61
1752179340,212.75,212.77,212.58,212.6,54449,212.81,212.6
1752179400,212.59,212.79,212.57,212.78,47554,212.82,212.6
1752179460,212.77,212.85,212.74,212.83,38440,212.83,212.61
1752179520,212.81,212.81,212.75,212.79,28306,212.83,212.61
1752179580,212.79,212.93,212.76,212.89,41338,212.83,212.62
1752179640,212.9,212.98,212.89,212.9,42832,212.84,212.62
1752179700,212.91,212.91,212.73,212.76,33340,212.84,212.62
1752179760,212.75,212.78,212.73,212.74,19295,212.83,212.63
1752179820,212.74,212.8,212.71,212.8,16780,212.82,212.63
1752179880,212.79,212.8,212.73,212.73,13122,212.81,212.64
1752179940,212.74,212.75,212.63,212.64,20781,212.79,212.64
1752180000,212.64,212.72,212.64,212.69,22332,212.77,212.64
1752180060,212.69,212.81,212.67,212.78,37484,212.76,212.65
1752180120,212.78,212.79,212.68,212.77,19806,212.76,212.65
1752180180,212.77,212.82,212.74,212.8,20037,212.78,212.66
1752180240,212.82,212.83,212.73,212.74,20353,212.78,212.66
1752180300,212.74,212.8,212.72,212.75,19502,212.77,212.66
1752180360,212.74,212.8,212.72,212.8,14351,212.77,212.67
1752180420,212.8,212.87,212.78,212.85,23458,212.77,212.67
1752180480,212.86,212.87,212.8,212.86,27894,212.76,212.68
1752180540,212.87,213.0,212.85,212.96,83931,212.78,212.69
1752180600,212.97,212.97,212.83,212.84,31451,212.79,212.7
1752180660,212.83,212.93,212.82,212.9,29940,212.79,212.71
1752180720,212.91,213.04,212.9,213.03,60103,212.82,212.73
1752180780,213.02,213.07,213.02,213.06,53147,212.85,212.74
1752180840,213.06,213.15,213.02,213.03,77741,212.87,212.75
1752180900,213.03,213.04,212.95,213.01,43498,212.89,212.76
1752180960,213.0,213.13,212.97,213.05,31619,212.91,212.77
1752181020,213.03,213.12,213.01,213.11,39338,212.93,212.79
1752181080,213.12,213.13,213.0,213.03,44688,212.95,212.8
1752181140,213.02,213.04,212.87,212.94,66705,212.96,212.81
1752181200,212.92,212.96,212.84,212.91,33483,212.97,212.81
1752181260,212.94,212.95,212.8,212.82,21062,212.97,212.82
1752181320,212.81,213.04,212.8,213.03,63310,212.98,212.83
1752181380,213.04,213.04,212.97,213.01,31666,212.98,212.84
1752181440,213.01,213.06,212.99,213.02,19064,213.0,212.85
1752181500,213.02,213.44,212.99,213.05,274063,213.01,212.86
1752181560,213.05,213.06,212.87,212.88,44176,213.0,212.87
1752181620,212.89,212.95,212.83,212.92,47345,212.99,212.87
1752181680,212.92,212.98,212.87,212.93,35761,212.98,212.87
1752181740,212.92,212.97,212.87,212.89,24533,212.97,212.87
1752181800,212.89,212.91,212.8,212.81,35979,212.95,212.87
1752181860,212.82,212.83,212.73,212.8,41187,212.93,212.87
1752181920,212.8,212.81,212.68,212.78,60483,212.91,212.87
1752181980,212.78,212.81,212.7,212.77,31244,212.9,212.87
1752182040,212.78,212.83,212.75,212.81,20027,212.89,212.87
1752182100,212.82,212.96,212.81,212.9,60193,212.9,212.87
1752182160,212.91,212.93,212.87,212.9,36144,212.89,212.87
1752182220,212.9,212.95,212.84,212.89,51641,212.88,212.87
1752182280,212.9,212.93,212.86,212.87,29810,212.87,212.87
1752182340,212.86,212.88,212.7,212.73,42746,212.85,212.87
1752182400,212.73,212.8,212.67,212.69,41394,212.84,212.87
1752182460,212.68,212.72,212.64,212.68,39105,212.82,212.87
1752182520,212.67,212.72,212.61,212.71,40585,212.8,212.87
1752182580,212.71,212.72,212.66,212.68,40013,212.79,212.86
1752182640,212.68,212.73,212.64,212.66,41881,212.78,212.86
1752182700,212.67,212.8,212.66,212.73,42444,212.77,212.86
1752182760,212.75,212.78,212.69,212.75,48742,212.77,212.86
1752182820,212.76,212.78,212.62,212.67,42751,212.76,212.85
1752182880,212.67,212.68,212.61,212.64,33065,212.75,212.85
1752182940,212.64,212.66,212.57,212.58,50176,212.73,212.85
1752183000,212.58,212.66,212.58,212.58,37856,212.7,212.85
1752183060,212.58,212.67,212.54,212.58,33426,212.68,212.84
1752183120,212.58,212.74,212.57,212.72,68559,212.67,212.84
1752183180,212.71,212.76,212.69,212.72,54677,212.67,212.84
1752183240,212.71,212.78,212.7,212.78,31892,212.68,212.84
1752183300,212.77,212.91,212.71,212.85,82826,212.69,212.84
1752183360,212.86,212.91,212.83,212.84,52555,212.7,212.84
1752183420,212.85,212.91,212.83,212.87,53886,212.71,212.85
1752183480,212.87,212.92,212.82,212.9,44418,212.73,212.85
1752183540,212.89,212.9,212.84,212.87,45494,212.74,212.84
1752183600,212.87,213.02,212.82,212.98,87652,212.76,212.85
1752183660,212.98,213.02,212.87,212.88,52394,212.77,212.85
1752183720,212.88,212.98,212.84,212.96,42738,212.79,212.85
1752183780,212.95,212.96,212.82,212.92,42677,212.82,212.84
1752183840,212.93,212.98,212.86,212.88,38711,212.84,212.84
1752183900,212.88,212.97,212.86,212.88,49691,212.86,212.84
1752183960,212.86,212.88,212.78,212.82,47431,212.87,212.83
1752184020,212.83,212.88,212.75,212.78,33726,212.87,212.83
1752184080,212.77,212.82,212.6,212.6,63190,212.86,212.82
1752184140,212.61,212.64,212.53,212.62,60435,212.84,212.81
1752184200,212.61,212.61,212.05,212.37,221765,212.81,212.8
1752184260,212.36,212.48,212.26,212.48,152671,212.78,212.79
1752184320,212.47,212.48,212.35,212.39,108598,212.74,212.78
1752184380,212.38,212.56,212.36,212.47,111731,212.72,212.77
1752184440,212.46,212.6,212.33,212.53,196979,212.68,212.76
1752184500,212.52,212.58,212.39,212.4,106445,212.65,212.75
1752184560,212.4,212.44,212.2,212.3,145118,212.6,212.74
1752184620,212.31,212.4,212.28,212.38,103665,212.56,212.72
1752184680,212.39,212.4,212.25,212.27,185558,212.52,212.71
1752184740,212.27,212.46,212.16,212.44,609575,212.49,212.7
1752247800,210.43,210.86,209.88,210.73,1002170,212.34,212.66
1752247860,210.74,211.03,210.62,210.91,402467,212.21,212.62
1752247920,210.89,210.9,210.55,210.82,178469,212.08,212.58
1752247980,210.83,210.91,210.53,210.54,104025,211.93,212.54
1752248040,210.57,210.77,210.46,210.72,108089,211.81,212.5
1752248100,210.72,210.87,210.6,210.79,125795,211.69,212.46
1752248160,210.79,210.79,210.43,210.53,107458,211.56,212.41
1752248220,210.51,210.52,210.02,210.03,136541,211.39,212.35
1752248280,210.03,210.22,210.0,210.06,92130,211.21,212.29
1752248340,210.07,210.42,209.99,210.38,190630,211.06,212.25
1752248400,210.38,210.39,210.03,210.07,133748,210.9,212.19
1752248460,210.05,210.1,209.86,210.1,150593,210.74,212.14
1752248520,210.11,210.15,210.0,210.06,102969,210.58,212.09
1752248580,210.06,210.11,209.94,210.0,89279,210.41,212.04
1752248640,209.98,210.19,209.95,210.19,84448,210.37,211.99
1752248700,210.18,210.2,209.86,210.08,136954,210.31,211.93
1752248760,210.07,210.29,210.05,210.22,97198,210.27,211.88
1752248820,210.21,210.21,209.98,210.09,94730,210.24,211.83
1752248880,210.08,210.39,210.06,210.33,108716,210.21,211.79
1752248940,210.33,210.67,210.2,210.57,118139,210.19,211.75
1752249000,210.56,210.7,210.52,210.59,80799,210.2,211.71
1752249060,210.6,210.62,210.43,210.46,63824,210.23,211.66
1752249120,210.46,210.75,210.43,210.68,79148,210.27,211.62
1752249180,210.68,210.8,210.66,210.66,66820,210.29,211.58
1752249240,210.65,210.74,210.61,210.69,64785,210.34,211.54
1752249300,210.69,210.8,210.58,210.69,52979,210.38,211.5
1752249360,210.68,210.84,210.68,210.84,63414,210.43,211.46
1752249420,210.84,210.98,210.84,210.96,103150,210.5,211.42
1752249480,210.96,211.07,210.93,211.04,122262,210.56,211.38
1752249540,211.05,211.13,210.97,210.99,75577,210.63,211.34
1752249600,210.99,211.07,210.88,211.06,108604,210.69,211.3
1752249660,211.05,211.18,210.9,211.18,96358,210.77,211.27
1752249720,211.17,211.19,210.97,211.11,59472,210.82,211.23
1752249780,211.09,211.12,210.95,211.11,55313,210.86,211.2
1752249840,211.11,211.11,210.97,211.03,48150,210.89,211.16
1752249900,211.02,211.28,210.93,211.27,84994,210.95,211.13
1752249960,211.27,211.36,211.21,211.3,84956,211.0,211.1
1752250020,211.3,211.48,211.29,211.48,74771,211.05,211.07
1752250080,211.48,211.48,211.34,211.35,95347,211.1,211.05
1752250140,211.34,211.42,211.33,211.4,52959,211.15,211.02
1752250200,211.41,211.58,211.33,211.58,128354,211.2,211.01
1752250260,211.58,211.71,211.48,211.69,82136,211.26,210.99
1752250320,211.69,211.78,211.59,211.59,96871,211.3,210.98
1752250380,211.6,211.7,211.54,211.6,75997,211.34,210.96
1752250440,211.62,211.7,211.53,211.7,49351,211.38,210.94
1752250500,211.7,211.71,211.53,211.53,58668,211.41,210.92
1752250560,211.53,211.62,211.48,211.6,67433,211.44,210.91
1752250620,211.59,211.67,211.57,211.57,41405,211.48,210.89
1752250680,211.58,211.64,211.52,211.64,38555,211.52,210.88
1752250740,211.65,211.69,211.5,211.65,99774,211.55,210.87
1752250800,211.64,211.75,211.57,211.74,87369,211.58,210.89
1752250860,211.73,211.92,211.73,211.9,98263,211.61,210.91
1752250920,211.91,212.08,211.89,211.96,163951,211.65,210.93
1752250980,211.96,212.04,211.75,212.01,113716,211.7,210.96
1752251040,212.01,212.13,212.01,212.09,68523,211.73,210.98
1752251100,212.08,212.08,211.82,211.85,58062,211.74,211.01
1752251160,211.86,211.96,211.82,211.92,64431,211.77,211.03
1752251220,211.92,211.99,211.85,211.86,28975,211.79,211.07
1752251280,211.86,211.91,211.73,211.81,56333,211.8,211.11
1752251340,211.83,211.86,211.76,211.79,38593,211.81,211.13
1752251400,211.79,211.79,211.54,211.55,84260,211.81,211.16
1752251460,211.55,211.64,211.47,211.54,68974,211.81,211.19
1752251520,211.54,211.59,211.43,211.44,47426,211.79,211.22
1752251580,211.44,211.64,211.39,211.62,56925,211.79,211.25
1752251640,211.62,211.66,211.57,211.63,44491,211.78,211.28
1752251700,211.63,211.67,211.57,211.58,52301,211.76,211.31
1752251760,211.59,211.61,211.47,211.55,27098,211.73,211.34
1752251820,211.54,211.55,211.44,211.44,32575,211.69,211.36
1752251880,211.44,211.46,211.35,211.36,61666,211.64,211.38
1752251940,211.35,211.4,211.27,211.34,72358,211.6,211.4
1752252000,211.35,211.4,211.26,211.31,49955,211.56,211.41
1752252060,211.31,211.33,211.13,211.15,53160,211.51,211.43
1752252120,211.16,211.21,211.12,211.16,35171,211.46,211.44
1752252180,211.17,211.17,211.03,211.1,49487,211.41,211.45
1752252240,211.1,211.26,211.06,211.17,67020,211.38,211.46
1752252300,211.16,211.2,211.09,211.18,42630,211.36,211.47
1752252360,211.2,211.2,211.11,211.16,55378,211.34,211.47
1752252420,211.16,211.3,211.14,211.21,76001,211.31,211.48
