time,open,high,low,close,volume,SMA_14,SMA_50
2025-07-31 19:06:30,210.3,210.36,210.29,210.31,36077,210.36,210.47
2025-07-31 19:07:00,210.31,210.35,210.28,210.3,10507,210.34,210.47
2025-07-31 19:07:30,210.3,210.32,210.25,210.26,18922,210.32,210.46
2025-07-31 19:08:00,210.26,210.27,210.22,210.23,11245,210.3,210.46
2025-07-31 19:08:30,210.24,210.25,210.17,210.18,26746,210.29,210.45
2025-07-31 19:09:00,210.17,210.2,210.14,210.14,21419,210.27,210.44
2025-07-31 19:09:30,210.14,210.14,210.07,210.1,25954,210.25,210.44
2025-07-31 19:10:00,210.1,210.14,210.07,210.08,18669,210.23,210.43
2025-07-31 19:10:30,210.09,210.11,210.03,210.07,26807,210.21,210.42
2025-07-31 19:11:00,210.07,210.09,209.93,209.95,163409,210.19,210.41
2025-07-31 19:11:30,209.97,209.97,209.9,209.92,39433,210.17,210.4
2025-07-31 19:12:00,209.91,209.92,209.76,209.8,59462,210.13,210.39
2025-07-31 19:12:30,209.81,209.85,209.79,209.8,24412,210.1,210.38
2025-07-31 19:13:00,209.8,209.83,209.74,209.81,41249,210.07,210.36
2025-07-31 19:13:30,209.81,209.85,209.78,209.8,41784,210.03,210.35
2025-07-31 19:14:00,209.79,209.82,209.7,209.78,39343,209.99,210.34
2025-07-31 19:14:30,209.8,209.84,209.79,209.83,20810,209.96,210.33
2025-07-31 19:15:00,209.83,209.83,209.68,209.72,31144,209.93,210.31
2025-07-31 19:15:30,209.73,209.8,209.72,209.8,18420,209.9,210.3
2025-07-31 19:16:00,209.8,209.95,209.79,209.94,34195,209.89,210.29
2025-07-31 19:16:30,209.92,209.95,209.86,209.92,32420,209.87,210.27
2025-07-31 19:17:00,209.93,209.97,209.89,209.91,36383,209.86,210.26
2025-07-31 19:17:30,209.91,209.97,209.9,209.96,17827,209.85,210.25
2025-07-31 19:18:00,209.96,209.98,209.87,209.89,21440,209.85,210.23
2025-07-31 19:18:30,209.9,209.95,209.85,209.95,21776,209.85,210.22
2025-07-31 19:19:00,209.95,209.98,209.9,209.98,20535,209.86,210.21
2025-07-31 19:19:30,209.98,210.0,209.94,209.96,24626,209.88,210.19
2025-07-31 19:20:00,209.96,209.97,209.92,209.93,20790,209.88,210.18
2025-07-31 19:20:30,209.93,209.97,209.86,209.86,18941,209.89,210.17
2025-07-31 19:21:00,209.88,209.96,209.85,209.94,24606,209.9,210.15
2025-07-31 19:21:30,209.94,209.96,209.91,209.95,26810,209.91,210.14
2025-07-31 19:22:00,209.93,209.94,209.9,209.94,10134,209.92,210.13
2025-07-31 19:22:30,209.95,209.95,209.88,209.9,14325,209.93,210.11
2025-07-31 19:23:00,209.91,209.95,209.85,209.94,13066,209.93,210.1
2025-07-31 19:23:30,209.95,210.06,209.94,210.01,51751,209.94,210.09
2025-07-31 19:24:00,210.01,210.05,209.96,209.97,24964,209.94,210.08
2025-07-31 19:24:30,209.98,210.04,209.95,210.01,33007,209.94,210.07
2025-07-31 19:25:00,210.0,210.02,209.98,210.01,15879,209.95,210.06
2025-07-31 19:25:30,210.01,210.04,209.91,209.92,17178,209.95,210.05
2025-07-31 19:26:00,209.91,209.92,209.86,209.91,26503,209.95,210.04
2025-07-31 19:26:30,209.91,209.92,209.82,209.83,14491,209.94,210.03
2025-07-31 19:27:00,209.83,209.84,209.79,209.83,28377,209.93,210.01
2025-07-31 19:27:30,209.82,209.83,209.73,209.76,28436,209.92,210.0
2025-07-31 19:28:00,209.75,209.79,209.72,209.72,29991,209.91,209.99
2025-07-31 19:28:30,209.72,209.73,209.69,209.72,30954,209.89,209.98
2025-07-31 19:29:00,209.72,209.72,209.62,209.72,28392,209.88,209.97
2025-07-31 19:29:30,209.72,209.78,209.71,209.73,29712,209.86,209.96
2025-07-31 19:30:00,209.72,209.77,209.69,209.74,41601,209.85,209.95
2025-07-31 19:30:30,209.75,209.76,209.66,209.76,21530,209.83,209.94
2025-07-31 19:31:00,209.75,209.79,209.72,209.73,27834,209.81,209.92
2025-07-31 19:31:30,209.74,209.74,209.66,209.67,16812,209.79,209.91
2025-07-31 19:32:00,209.66,209.69,209.62,209.64,21866,209.76,209.9
2025-07-31 19:32:30,209.66,209.72,209.62,209.71,30393,209.75,209.89
2025-07-31 19:33:00,209.7,209.7,209.65,209.68,22868,209.73,209.88
2025-07-31 19:33:30,209.68,209.68,209.64,209.66,15591,209.72,209.87
2025-07-31 19:34:00,209.66,209.69,209.65,209.67,10378,209.71,209.86
2025-07-31 19:34:30,209.66,209.67,209.57,209.58,29509,209.7,209.85
2025-07-31 19:35:00,209.58,209.74,209.57,209.74,21569,209.7,209.84
2025-07-31 19:35:30,209.74,209.79,209.74,209.75,14623,209.7,209.83
2025-07-31 19:36:00,209.74,209.76,209.67,209.74,20655,209.7,209.83
2025-07-31 19:36:30,209.73,209.76,209.71,209.74,10109,209.7,209.83
2025-07-31 19:37:00,209.74,209.74,209.69,209.74,12078,209.7,209.82
2025-07-31 19:37:30,209.74,209.8,209.74,209.78,11200,209.7,209.82
2025-07-31 19:38:00,209.77,209.8,209.75,209.79,14912,209.71,209.82
2025-07-31 19:38:30,209.78,209.81,209.74,209.76,19463,209.71,209.82
2025-07-31 19:39:00,209.76,209.77,209.72,209.74,14051,209.72,209.82
2025-07-31 19:39:30,209.74,209.74,209.7,209.71,12177,209.72,209.82
2025-07-31 19:40:00,209.72,209.81,209.69,209.76,9180,209.73,209.82
2025-07-31 19:40:30,209.74,209.8,209.74,209.79,14768,209.74,209.82
2025-07-31 19:41:00,209.79,209.79,209.74,209.77,9241,209.74,209.82
2025-07-31 19:41:30,209.76,209.81,209.73,209.8,17848,209.76,209.81
2025-07-31 19:42:00,209.81,209.83,209.75,209.76,17236,209.76,209.81
2025-07-31 19:42:30,209.76,209.78,209.75,209.75,9975,209.76,209.81
2025-07-31 19:43:00,209.75,209.78,209.71,209.72,12209,209.76,209.8
2025-07-31 19:43:30,209.7,209.8,209.7,209.77,16743,209.76,209.8
2025-07-31 19:44:00,209.77,209.84,209.76,209.84,15539,209.77,209.8
2025-07-31 19:44:30,209.85,209.89,209.82,209.87,25246,209.77,209.8
2025-07-31 19:45:00,209.85,209.86,209.72,209.74,29051,209.77,209.79
2025-07-31 19:45:30,209.75,209.83,209.74,209.81,12574,209.77,209.79
