time,open,high,low,close,volume,SMA_14,SMA_50
1751561100,213.99,214.02,213.04,213.96,1714442,212.61,210.52
1751562000,213.97,214.22,213.87,214.08,1085590,212.8,210.66
1751562900,214.08,214.46,213.84,213.88,1260635,212.97,210.79
1751563800,213.89,214.61,213.67,214.61,1188191,213.19,210.92
1751564700,214.61,214.65,214.21,214.33,1013635,213.34,211.05
1751565600,214.34,214.5,214.05,214.19,747313,213.47,211.17
1751566500,214.19,214.5,213.95,214.1,1040709,213.63,211.31
1751567400,214.1,214.14,213.77,213.84,838989,213.76,211.43
1751568300,213.85,213.93,213.33,213.59,2104774,213.84,211.54
1751902200,212.72,216.23,212.64,213.26,4995503,213.88,211.64
1751903100,213.26,213.39,212.47,212.94,1779541,213.85,211.73
1751904000,212.93,213.12,212.0,212.28,1432841,213.77,211.82
1751904900,212.29,212.75,211.81,212.37,1425316,213.67,211.9
1751905800,212.37,212.38,211.83,211.97,828796,213.53,211.98
1751906700,211.97,212.34,211.6,212.11,1061453,213.4,212.06
1751907600,212.12,212.43,211.86,212.28,760417,213.27,212.15
1751908500,212.28,212.6,211.9,212.04,770243,213.14,212.23
1751909400,212.03,212.16,211.79,211.8,669197,212.94,212.31
1751910300,211.78,212.06,211.53,211.75,732762,212.75,212.39
1751911200,211.74,212.1,211.74,211.99,493253,212.59,212.4
1751912100,212.01,212.22,210.38,210.84,1724595,212.36,212.36
1751913000,210.84,211.17,210.26,210.34,961078,212.11,212.32
1751913900,210.34,210.76,209.93,210.64,1159957,211.9,212.29
1751914800,210.64,210.8,210.06,210.28,786991,211.69,212.25
1751915700,210.28,210.46,209.52,209.67,898462,211.45,212.2
1751916600,209.67,210.5,209.55,209.67,882127,211.27,212.15
1751917500,209.69,210.09,209.67,210.05,588919,211.1,212.12
1751918400,210.06,210.21,209.71,209.93,626692,210.96,212.09
1751919300,209.93,210.0,208.91,208.94,1114087,210.73,212.04
1751920200,208.94,209.42,208.8,209.28,961663,210.52,212.0
1751921100,209.28,209.78,209.27,209.76,785532,210.35,211.98
1751922000,209.77,210.07,209.54,209.72,823867,210.2,211.97
1751922900,209.73,209.78,209.34,209.45,778859,210.04,211.94
1751923800,209.46,209.56,209.19,209.45,892338,209.86,211.91
1751924700,209.45,210.25,209.3,209.94,2660297,209.79,211.89
1751988600,210.1,210.49,208.48,209.02,2995702,209.7,211.85
1751989500,209.02,209.5,208.54,208.66,1481168,209.56,211.79
1751990400,208.65,209.59,208.45,208.91,1542026,209.46,211.74
1751991300,208.91,209.68,208.9,209.28,797421,209.43,211.7
1751992200,209.28,210.32,209.26,210.22,991916,209.47,211.67
1751993100,210.22,210.83,209.71,210.73,1377666,209.52,211.64
1751994000,210.73,211.43,210.71,211.33,1112241,209.62,211.62
1751994900,211.33,211.37,209.78,209.87,1083835,209.69,211.58
1751995800,209.88,210.09,209.78,209.93,745791,209.73,211.54
1751996700,209.93,210.65,209.92,210.55,913317,209.79,211.5
1751997600,210.56,211.07,210.46,210.95,686848,209.88,211.46
1751998500,210.97,211.19,210.82,210.83,555124,209.98,211.41
1751999400,210.84,210.89,210.26,210.57,641869,210.06,211.36
1752000300,210.57,210.74,210.31,210.38,708401,210.09,211.29
1752001200,210.37,210.44,209.8,209.81,745885,210.14,211.21
1752002100,209.82,209.99,209.5,209.84,796809,210.23,211.12
1752003000,209.84,209.94,209.41,209.54,483426,210.27,211.03
1752003900,209.53,209.88,209.32,209.85,601361,210.31,210.95
1752004800,209.81,210.26,209.72,209.97,577846,210.3,210.86
1752005700,209.97,210.19,209.84,209.95,395786,210.24,210.77
1752006600,209.95,210.05,209.68,209.69,411498,210.12,210.68
1752007500,209.69,209.91,209.56,209.7,405591,210.11,210.6
1752008400,209.7,209.73,209.43,209.49,527773,210.08,210.51
1752009300,209.49,209.66,209.4,209.61,528766,210.01,210.43
1752010200,209.6,209.7,209.3,209.52,722290,209.91,210.35
1752011100,209.52,210.81,209.47,210.03,2786051,209.85,210.3
1752075000,209.53,210.9,209.35,209.9,2831526,209.81,210.25
1752075900,209.89,210.34,209.57,209.86,1514189,209.77,210.2
1752076800,209.88,210.5,209.72,209.99,1401511,209.78,210.16
1752077700,209.98,210.26,209.58,209.91,953990,209.79,210.11
1752078600,209.91,209.91,208.76,208.85,1632510,209.74,210.05
1752079500,208.87,208.98,207.45,207.65,1779596,209.58,209.96
1752080400,207.64,207.76,207.31,207.59,1623230,209.41,209.87
1752081300,207.59,207.95,207.22,207.81,1473708,209.26,209.79
1752082200,207.81,207.98,207.51,207.89,899110,209.13,209.71
1752083100,207.88,207.89,207.26,207.73,1009545,208.99,209.65
1752084000,207.74,208.22,207.53,207.63,1142314,208.86,209.6
1752084900,207.62,207.94,207.55,207.81,576260,208.73,209.54
1752085800,207.81,207.9,207.57,207.84,552137,208.61,209.49
1752086700,207.83,208.45,207.78,208.21,775427,208.48,209.46
1752087600,208.21,208.72,207.97,208.47,734724,208.37,209.44
1752088500,208.46,209.05,208.39,208.92,906215,208.31,209.42
1752089400,208.92,209.06,208.72,208.94,704891,208.23,209.4
1752090300,208.95,209.38,208.93,209.24,707851,208.18,209.4
1752091200,209.21,209.98,209.15,209.93,974893,208.26,209.41
1752092100,209.92,209.93,209.55,209.73,697775,208.41,209.41
1752093000,209.74,209.89,209.62,209.66,508045,208.56,209.41
1752093900,209.65,210.06,209.64,209.94,798178,208.71,209.42
1752094800,209.94,210.19,209.64,209.81,870879,208.85,209.43
1752095700,209.82,210.0,209.7,209.89,655105,209.0,209.43
1752096600,209.88,210.33,209.73,210.3,865077,209.19,209.45
1752097500,210.29,211.33,210.19,211.1,4042999,209.43,209.5
1752161400,210.44,211.14,210.03,210.59,2434123,209.62,209.54
1752162300,210.59,211.29,210.5,211.28,1483460,209.84,209.58
1752163200,211.27,211.85,210.71,211.4,1697932,210.05,209.6
1752164100,211.4,212.3,211.33,212.01,1552200,210.27,209.63
1752165000,212.02,213.47,211.9,213.36,2753430,210.59,209.67
1752165900,213.36,213.48,212.03,212.36,1922151,210.81,209.72
1752166800,212.37,213.0,212.31,212.95,1011085,211.03,209.78
1752167700,212.96,213.32,212.85,212.99,1448085,211.26,209.83
1752168600,212.99,213.14,212.44,213.09,877634,211.5,209.87
1752169500,213.11,213.18,212.23,212.39,978162,211.68,209.9
1752170400,212.38,212.4,211.83,212.03,810721,211.84,209.93
1752171300,212.03,212.21,211.92,212.08,964638,211.99,209.96
1752172200,212.07,212.36,211.85,212.28,864225,212.14,210.01
1752173100,212.28,212.3,211.96,212.02,534507,212.2,210.06
1752174000,212.02,212.23,211.93,212.13,547470,212.31,210.11
1752174900,212.13,212.78,212.0,212.62,726973,212.41,210.16
1752175800,212.61,213.16,212.55,212.61,887942,212.49,210.22
1752176700,212.61,212.67,212.37,212.37,395240,212.52,210.26
1752177600,212.39,212.65,212.31,212.5,443325,212.46,210.32
1752178500,212.51,213.0,212.47,212.6,586128,212.48,210.38
1752179400,212.59,212.98,212.57,212.74,421800,212.46,210.44
1752180300,212.74,213.15,212.72,212.94,647366,212.46,210.51
1752181200,212.92,213.44,212.68,212.81,783383,212.44,210.58
1752182100,212.82,212.96,212.57,212.58,640690,212.45,210.63
1752183000,212.58,213.02,212.54,212.88,769761,212.51,210.69
1752183900,212.88,212.97,212.05,212.44,2196578,212.54,210.74
1752247800,210.43,211.03,209.86,210.19,3008811,212.39,210.74
1752248700,210.18,211.13,209.86,210.99,1328495,212.31,210.76
1752249600,210.99,211.78,210.88,211.7,1193633,212.28,210.82
1752250500,211.7,212.13,211.48,211.79,1084051,212.22,210.9
1752251400,211.79,211.79,211.03,211.17,802867,212.12,210.97
1752252300,211.16,211.31,210.8,210.96,809273,212.02,211.04
1752253200,210.95,211.15,210.62,210.63,729697,211.89,211.09
1752254100,210.63,211.06,210.48,210.83,849391,211.76,211.15
1752255000,210.83,211.21,210.66,211.13,794462,211.65,211.22
1752255900,211.13,211.16,210.42,210.67,850673,211.48,211.28
1752256800,210.68,210.96,210.66,210.84,504554,211.34,211.34
1752257700,210.85,211.06,210.59,210.63,517962,211.2,211.39
1752258600,210.62,210.69,210.45,210.54,594094,211.04,211.43
1752259500,210.53,211.08,210.49,211.02,587581,210.93,211.47
1752260400,211.01,211.29,210.9,211.04,575122,211.0,211.52
1752261300,211.05,211.23,211.0,211.17,453830,211.01,211.55
1752262200,211.16,211.22,210.95,211.16,369401,210.97,211.58
1752263100,211.16,211.24,211.08,211.21,305243,210.93,211.61
1752264000,211.2,211.66,211.18,211.35,626401,210.94,211.64
1752264900,211.35,211.55,211.29,211.41,544848,210.97,211.67
1752265800,211.41,211.52,211.3,211.41,343676,211.03,211.7
1752266700,211.4,211.47,211.03,211.14,348714,211.05,211.73
1752267600,211.13,211.14,210.62,210.98,609714,211.04,211.74
1752268500,210.99,211.3,210.96,211.16,468104,211.08,211.74
1752269400,211.16,211.23,211.02,211.09,537310,211.09,211.75
1752270300,211.08,211.41,211.01,211.08,2720377,211.13,211.75
1752507000,209.93,210.91,208.24,208.26,3149738,210.96,211.69
1752507900,208.26,208.57,207.67,207.89,2434189,210.74,211.6
1752508800,207.9,208.42,207.54,208.39,1859259,210.55,211.5
1752509700,208.39,208.78,207.97,208.03,1127092,210.33,211.42
1752510600,208.02,208.61,207.82,208.47,933868,210.13,211.33
1752511500,208.46,208.76,208.18,208.49,775636,209.94,211.24
1752512400,208.48,208.9,208.38,208.51,760550,209.74,211.15
1752513300,208.52,208.78,208.2,208.77,702442,209.55,211.07
1752514200,208.77,209.15,208.57,208.87,961265,209.37,211.01
1752515100,208.88,208.93,208.56,208.84,770819,209.2,210.95
1752516000,208.83,209.18,208.77,208.94,527110,209.06,210.88
1752516900,208.93,209.09,208.68,208.84,462882,208.89,210.82
1752517800,208.85,209.15,208.79,208.96,455635,208.74,210.75
1752518700,208.95,209.25,208.89,208.9,402038,208.58,210.68
1752519600,208.89,209.01,208.76,208.93,427652,208.63,210.6
1752520500,208.93,209.33,208.9,209.0,636743,208.71,210.54
1752521400,209.01,209.27,209.01,209.19,398376,208.77,210.47
1752522300,209.18,209.3,209.05,209.16,488707,208.85,210.4
1752523200,209.16,209.45,209.09,209.2,481018,208.9,210.33
1752524100,209.21,209.29,208.96,209.0,471361,208.94,210.25
1752525000,209.0,209.34,208.99,209.3,426849,208.99,210.18
1752525900,209.3,209.41,209.15,209.31,449729,209.03,210.12
1752526800,209.31,209.36,208.87,209.17,769606,209.05,210.04
